Image Path,Folder,Subfolder,Timestamp,IdTag,Weight Before [g],Weight After [g],Water Amount [ml],Water Amount [g]
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_SV_216,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_SV_72,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_SV_72,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_SV_72,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_SV_72,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_TV_90,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_TV_90,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_TV_90,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-10_07-51-58.591_7982500,Fluo_TV_90,09/10/2024 07:51:58,94-033-WilliamsSoy-HTN-WW,-1,-1,-1,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_0,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_0,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_0,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_0,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_144,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_144,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_144,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_144,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_216,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_216,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_216,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_216,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_72,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_72,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_72,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_SV_72,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_TV_90,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_TV_90,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_TV_90,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-12_07-51-37.409_8063600,Fluo_TV_90,09/12/2024 07:51:37,94-033-WilliamsSoy-HTN-WW,6301,6491,199,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_0,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_0,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_0,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_0,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_144,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_144,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_144,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_144,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_216,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_216,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_216,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_216,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_72,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_72,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_72,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_SV_72,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_TV_90,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_TV_90,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_TV_90\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_TV_90,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700\Fluo_TV_90\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-14_07-50-29.169_8137700,Fluo_TV_90,09/14/2024 07:50:29,94-033-WilliamsSoy-HTN-WW,6218,6490,282,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_0\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_0,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_0\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_0,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_0\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_0,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_0\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_0,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_144\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_144,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_144\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_144,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_144\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_144,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_144\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_144,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_216\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_216,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_216\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_216,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_216\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_216,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_216\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_216,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_72\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_72,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_72\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_72,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_72\0_0_0_labeled_leaves.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_72,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_SV_72\0_0_0_leaf_edges.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_SV_72,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_TV_90\0_0_0.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_TV_90,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
../Data\9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800\Fluo_TV_90\0_0_0_segmented.png,9-4-24-InHouse-Corn-Soy-Sorg_94-033-WilliamsSoy-HTN-WW_2024-09-18_07-55-40.919_8284800,Fluo_TV_90,09/18/2024 07:55:40,94-033-WilliamsSoy-HTN-WW,6149,6490,351,0
